id,height,area,mz,rt,fermo:active,fermo:samples,fermo:samples:count,fermo:isblank,fermo:networks:modified_cosine:network_id,fermo:networks:ms2deepscore:network_id,fermo:phenotype:assay:CHIKV,fermo:annotation:adducts,fermo:annotation:matches:ms2query_annotation
113,6460000.0,1516000.0,783.33958,10.5531,true,140221_ME_14_17.mzML|140221_ME_14_16.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_LF420101_4.mzML,5.0,,,,,,
114,13010000.0,2531000.0,723.32106,10.4987,true,140221_ME_14_17.mzML|140221_ME_14_16.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_LF420101_4.mzML,5.0,,,,,[M+H2O+H]+(partner_ID=115;adduct=[M+H]+;m/z=705.31015)|[M+1+H]+(partner_ID=101;adduct=[M+H]+;m/z=722.31365)|[M+1+H]+(partner_ID=132;adduct=[M+H]+;m/z=722.31273),
115,10710000.0,2682000.0,705.31015,10.5073,true,140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_13.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,7.0,,24.0,0.0,,[M+H]+(partner_ID=114;adduct=[M+H2O+H]+;m/z=723.32106),'euphodendroidin B'(score=0.8226;algorithm=ms2query;diff_mz=32.0049)
116,2190000.0,637800.0,425.17524,10.5833,true,140221_ME_14_17.mzML|140221_LF420101_4.mzML,2.0,,,,,[M+4+H]+(partner_ID=139;adduct=[M+H]+;m/z=421.16323),
117,3892000.0,857900.0,376.17514,10.5187,true,140221_ME_14_17.mzML|140221_ME_14_16.mzML|140221_LF420101_4.mzML,3.0,,,,,,
118,14550000.0,3410000.0,758.33441,10.4808,true,140221_ME_14_16.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_LF420101_4.mzML,4.0,,0.0,0.0,,,'euphodendroidin N'(score=0.8226;algorithm=ms2query;diff_mz=1.0554)
119,1813000.0,587000.0,742.36472,10.7154,true,140221_ME_14_16.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_LF420101_4.mzML,4.0,,,,,,
120,596700.0,126000.0,862.38295,10.6761,false,,,,,,,,
121,13080000.0,3479000.0,577.26453,10.7519,true,140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_13.mzML|140221_ME_14_14.mzML|140221_LF420101_4.mzML|140221_ME_14_16.mzML,6.0,,0.0,0.0,,,"'3,5,7,15-tetraacetoxy-2-hydroxy-8-isobutyroyloxy-9,14-dioxojatropha-6(17),11E-diene (2)'(score=0.8217;algorithm=ms2query;diff_mz=82.0025)"
122,411400.0,76270.0,609.23316,10.7115,false,,,,,,,,
123,9357000.0,1893000.0,785.32516,10.6286,true,140221_ME_14_17.mzML|140221_ME_14_16.mzML|140221_LF420101_4.mzML,3.0,,25.0,0.0,,,'Syringomycin E'(score=0.7484;algorithm=ms2query;diff_mz=172.0202)
124,29350000.0,7003000.0,637.28268,10.7706,true,140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,7.0,,0.0,0.0,,,"'(1bS,4aR,7bS,8R,9R,9aS)-4a,7b-Dihydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-9a-[(2-methylbutanoyl)oxy]-5-oxo-1a,1b,4,4a,5,7a,7b,8,9,9a-decahydro-1H-cyclopropa[3,4]benzo[1,2-e]azulen-9-yl (2E)-2-methyl-2-butenoate'(score=0.8504;algorithm=ms2query;diff_mz=84.0057)"
125,3714000.0,742500.0,443.17148,10.716,true,140221_ME_14_8.mzML|140221_ME_14_17.mzML|140221_ME_14_7.mzML|140221_LF420101_4.mzML,4.0,,,,,,
126,32040000.0,9751000.0,719.2879,10.7073,true,140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,7.0,,0.0,0.0,,[M+H]+(partner_ID=83;adduct=[M+H2O+H]+;m/z=737.30116),'euphodendroidin L'(score=0.8226;algorithm=ms2query;diff_mz=46.0221)
127,5466000.0,1371000.0,714.33294,10.7324,true,140221_ME_14_15.mzML|140221_ME_14_16.mzML|140221_ME_14_13.mzML|140221_ME_14_14.mzML|140221_LF420101_4.mzML,5.0,,,,,[M+3+H]+(partner_ID=95;adduct=[M+H]+;m/z=711.32027),
128,4231000.0,1269000.0,730.34033,10.9146,true,140221_ME_14_16.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_LF420101_4.mzML,4.0,,,,,,
129,2163000.0,434500.0,419.19356,10.8028,false,,,,,,,,
130,6853000.0,1577000.0,688.33266,10.8195,true,140221_ME_14_17.mzML|140221_ME_14_16.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_LF420101_4.mzML,5.0,,26.0,0.0,,,
131,300800.0,68390.0,871.32264,10.8775,false,,,,,,,,
132,31880000.0,6797000.0,722.31273,10.8288,true,140221_ME_14_5.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_14.mzML|140221_LF420101_4.mzML|140221_ME_14_16.mzML,6.0,,0.0,0.0,,[M+H]+(partner_ID=114;adduct=[M+1+H]+;m/z=723.32106),"'(3S,4S,21R)-14-Ethyl-9-(hydroxymethyl)-21-(methoxycarbonyl)-4,8,13,18-tetramethyl-20-oxo-3-phorbinepropanoic acid'(score=0.7471;algorithm=ms2query;diff_mz=125.0427)"
133,408400.0,113500.0,677.25641,10.995,false,,,,,,,,
134,22930000.0,4409000.0,397.17945,10.8699,true,140221_ME_14_17.mzML|140221_ME_14_16.mzML|140221_LF420101_4.mzML,3.0,,27.0,0.0,,,'Arenimycin B'(score=0.7484;algorithm=ms2query;diff_mz=412.1346)
135,27180000.0,5853000.0,664.3119,11.1252,true,140221_ME_14_17.mzML|140221_ME_14_16.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_LF420101_4.mzML,5.0,,28.0,6.0,,[M+H]+(partner_ID=136;adduct=[M+Na]+;m/z=686.29169),
136,3402000.0,708400.0,686.29169,11.1024,true,140221_ME_14_16.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_LF420101_4.mzML,4.0,,,,,[M+Na]+(partner_ID=135;adduct=[M+H]+;m/z=664.3119),
137,512200.0,105400.0,879.273,11.1643,false,,,,,,,,
138,9373000.0,2116000.0,613.26487,11.2548,true,140221_ME_14_15.mzML|140221_ME_14_16.mzML|140221_ME_14_13.mzML|140221_ME_14_14.mzML|140221_LF420101_4.mzML,5.0,,,,,,
139,163700000.0,47970000.0,421.16323,11.1713,true,140221_ME_14_16.mzML|140221_ME_14_17.mzML|140221_ME_14_5.mzML|140221_LF420101_4.mzML,4.0,,29.0,0.0,,[M+H]+(partner_ID=142;adduct=[2M+Na]+;m/z=863.29889)|[M+H]+(partner_ID=116;adduct=[M+4+H]+;m/z=425.17524)|[M+H]+(partner_ID=164;adduct=[M+4+H]+;m/z=425.17503)|[M+2H]2+(partner_ID=140;adduct=[2M+H]+;m/z=841.31387),'euphodendroidin N'(score=0.7484;algorithm=ms2query;diff_mz=336.1208)
140,164100000.0,37510000.0,841.31387,11.0892,true,140221_ME_14_17.mzML|140221_ME_14_16.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_LF420101_4.mzML,5.0,,0.0,0.0,,[M+H]+(partner_ID=142;adduct=[M+Na]+;m/z=863.29889)|[2M+H]+(partner_ID=139;adduct=[M+2H]2+;m/z=421.16323),'euphodendroidin Q'(score=0.896;algorithm=ms2query;diff_mz=0.0041)
141,11250000.0,2606000.0,747.25831,11.2453,true,140221_ME_14_15.mzML|140221_ME_14_16.mzML|140221_ME_14_11.mzML|140221_ME_14_14.mzML|140221_LF420101_4.mzML,5.0,,0.0,0.0,,,'terracinolide J'(score=0.8226;algorithm=ms2query;diff_mz=42.0727)
142,6986000.0,1809000.0,863.29889,11.1214,true,140221_ME_14_17.mzML|140221_ME_14_16.mzML|140221_LF420101_4.mzML,3.0,,,,,[2M+Na]+(partner_ID=139;adduct=[M+H]+;m/z=421.16323)|[M+Na]+(partner_ID=140;adduct=[M+H]+;m/z=841.31387),
143,917100.0,237900.0,677.27948,11.1641,false,,,,,,,,
144,2844000.0,928500.0,819.30437,11.2249,true,140221_ME_14_17.mzML|140221_ME_14_16.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_LF420101_4.mzML,5.0,,,,,,
145,559600.0,144200.0,547.22758,11.2385,false,,,,,,,,
146,7715000.0,1932000.0,761.30199,11.223,true,140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_13.mzML|140221_ME_14_14.mzML|140221_LF420101_4.mzML|140221_ME_14_16.mzML,6.0,,,,,,
147,33050000.0,7701000.0,730.33998,11.297,true,140221_ME_14_17.mzML|140221_ME_14_16.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_LF420101_4.mzML,5.0,,0.0,0.0,,[M+2+H]+(partner_ID=174;adduct=[M+H]+;m/z=728.32722),'bulbiferamide D'(score=0.7484;algorithm=ms2query;diff_mz=315.12)
148,13950000.0,3384000.0,717.30742,11.393,true,140221_ME_14_16.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_LF420101_4.mzML,4.0,,0.0,0.0,,,'euphodendroidin F'(score=0.8226;algorithm=ms2query;diff_mz=5.9876)
149,3045000.0,720800.0,635.3045,11.3976,true,140221_ME_14_16.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_LF420101_4.mzML,4.0,,,,,,
150,25580000.0,5414000.0,827.3361,11.4572,true,140221_ME_14_17.mzML|140221_LF420101_4.mzML,2.0,,0.0,0.0,,[2M+H]+(partner_ID=151;adduct=[M+2H]2+;m/z=414.17127),
151,40780000.0,8332000.0,414.17127,11.4032,true,140221_ME_14_11.mzML|140221_ME_14_17.mzML|140221_LF420101_4.mzML,3.0,,30.0,0.0,,[M+4+H]+(partner_ID=184;adduct=[M+H]+;m/z=410.15816)|[M+2H]2+(partner_ID=150;adduct=[2M+H]+;m/z=827.3361)|[M+H]+(partner_ID=158;adduct=[M+5+H]+;m/z=419.19328),
152,22030000.0,5397000.0,744.31838,11.4717,true,140221_ME_14_9.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_14.mzML|140221_LF420101_4.mzML|140221_ME_14_16.mzML,6.0,,0.0,0.0,,,'euphodendroidin K'(score=0.8226;algorithm=ms2query;diff_mz=49.0186)
153,100500000.0,23230000.0,766.34045,11.5756,true,140221_ME_14_17.mzML|140221_ME_14_16.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_LF420101_4.mzML,5.0,,31.0,7.0,,[M+2+H]+(partner_ID=156;adduct=[M+H]+;m/z=764.32451),'Siomycin_A/Sporangiomycin'(score=0.7184;algorithm=ms2query;diff_mz=58.3985)
154,9175000.0,2011000.0,669.28898,11.5563,true,140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,7.0,,0.0,0.0,,,'euphodendroidin N'(score=0.8226;algorithm=ms2query;diff_mz=87.995)
155,12000000.0,2910000.0,709.28335,11.5778,true,140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,7.0,,0.0,0.0,,,'euphodendroidin M'(score=0.8426;algorithm=ms2query;diff_mz=84.0627)
156,142700000.0,31210000.0,764.32451,11.6093,true,140221_ME_14_17.mzML|140221_ME_14_16.mzML|140221_ME_14_11.mzML|140221_ME_14_15.mzML|140221_LF420101_4.mzML,5.0,,0.0,0.0,,[M+H]+(partner_ID=153;adduct=[M+2+H]+;m/z=766.34045),'euphodendroidin A'(score=0.8226;algorithm=ms2query;diff_mz=41.0255)
157,31240000.0,4570000.0,802.32538,11.6671,true,140221_ME_14_17.mzML|140221_ME_14_16.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_LF420101_4.mzML,5.0,,,,,[M+H]+(partner_ID=187;adduct=[M+Na]+;m/z=824.3094),
158,26200000.0,5372000.0,419.19328,11.679,true,140221_ME_14_17.mzML|140221_ME_14_16.mzML|140221_LF420101_4.mzML,3.0,,32.0,0.0,,[M+5+H]+(partner_ID=151;adduct=[M+H]+;m/z=414.17127),'[Gln1-Val9]-moroidin-[QLLVWRAH]'(score=0.7199;algorithm=ms2query;diff_mz=140.1267)
159,135400000.0,31460000.0,849.34374,11.657,true,140221_ME_14_16.mzML|140221_ME_14_14.mzML|140221_ME_14_17.mzML|140221_LF420101_4.mzML,4.0,,0.0,0.0,,[2M+H]+(partner_ID=164;adduct=[M+2H]2+;m/z=425.17503)|[M+H]+(partner_ID=165;adduct=[M+Na]+;m/z=871.32462),
160,3152000.0,389200.0,777.27107,11.8998,false,,,,,,,,
161,379200.0,97040.0,575.24771,11.8453,false,,,,,,,,
162,5407000.0,1079000.0,717.27299,11.6964,true,140221_ME_14_5.mzML|140221_ME_14_15.mzML|140221_ME_14_16.mzML|140221_ME_14_14.mzML|140221_LF420101_4.mzML,5.0,,0.0,0.0,,,'euphodendroidin B'(score=0.8226;algorithm=ms2query;diff_mz=20.042)
163,320300.0,95370.0,887.30173,11.7981,false,,,,,,,,
164,128900000.0,32660000.0,425.17503,11.7119,true,140221_ME_14_16.mzML|140221_ME_14_13.mzML|140221_ME_14_17.mzML|140221_LF420101_4.mzML,4.0,,0.0,0.0,,[M+H]+(partner_ID=165;adduct=[2M+Na]+;m/z=871.32462)|[M+2H]2+(partner_ID=159;adduct=[2M+H]+;m/z=849.34374)|[M+4+H]+(partner_ID=139;adduct=[M+H]+;m/z=421.16323)|[M+H]+(partner_ID=214;adduct=[M+4+H]+;m/z=429.19111),
165,5523000.0,1592000.0,871.32462,11.7293,true,140221_ME_14_16.mzML|140221_ME_14_14.mzML|140221_ME_14_17.mzML|140221_LF420101_4.mzML,4.0,,,,,[2M+Na]+(partner_ID=164;adduct=[M+H]+;m/z=425.17503)|[M+Na]+(partner_ID=159;adduct=[M+H]+;m/z=849.34374),
166,12350000.0,2867000.0,663.29813,11.8494,true,140221_ME_14_14.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_12.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,8.0,,0.0,0.0,,,'euphodendroidin F'(score=0.8226;algorithm=ms2query;diff_mz=60.0009)
167,248400000.0,62120000.0,736.29649,11.9362,true,140221_ME_14_5.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_13.mzML|140221_LF420101_4.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,7.0,,6.0,0.0,,,'euphodendroidin P'(score=0.9225;algorithm=ms2query;diff_mz=0.0005)
168,21970000.0,5474000.0,805.32205,11.8924,true,140221_ME_14_6.mzML|140221_ME_14_12.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,9.0,,0.0,0.0,,,'Stenothricin-GNPS 2'(score=0.7484;algorithm=ms2query;diff_mz=286.268)
169,7938000.0,1782000.0,723.31996,11.9164,true,140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,7.0,,,,,[M+1+H]+(partner_ID=233;adduct=[M+H]+;m/z=722.31116)|[M+2+H]+(partner_ID=217;adduct=[M+H]+;m/z=721.30466)|[M+H]+(partner_ID=174;adduct=[M+5+H]+;m/z=728.32722)|[M+2+H]+(partner_ID=227;adduct=[M+H]+;m/z=721.30372),
170,853600.0,231000.0,689.31318,11.9583,false,,,,,,,,
171,553600.0,129500.0,649.32134,11.9943,false,,,,,,,,
172,8835000.0,1884000.0,730.33598,11.891,true,140221_ME_14_16.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_LF420101_4.mzML,4.0,,,,,[M+2+H]+(partner_ID=174;adduct=[M+H]+;m/z=728.32722),
173,13280000.0,3817000.0,750.3094,12.047,true,140221_ME_14_17.mzML|140221_ME_14_16.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_LF420101_4.mzML,5.0,,,,,[M+Na]+(partner_ID=174;adduct=[M+H]+;m/z=728.32722),
174,76230000.0,17910000.0,728.32722,11.977,true,140221_ME_14_16.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_LF420101_4.mzML,4.0,,33.0,0.0,,[M+H]+(partner_ID=173;adduct=[M+Na]+;m/z=750.3094)|[M+H]+(partner_ID=172;adduct=[M+2+H]+;m/z=730.33598)|[M+H]+(partner_ID=147;adduct=[M+2+H]+;m/z=730.33998)|[M+H]+(partner_ID=241;adduct=[M+2+H]+;m/z=730.34039)|[M+5+H]+(partner_ID=169;adduct=[M+H]+;m/z=723.31996),'euphodendroidin M'(score=0.8226;algorithm=ms2query;diff_mz=65.0188)
175,2207000.0,441500.0,833.32084,12.0232,false,,,,,,,,
176,4018000.0,959000.0,549.23264,12.0728,true,140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_13.mzML|140221_ME_14_14.mzML|140221_LF420101_4.mzML|140221_ME_14_16.mzML,6.0,,,,,[M+H2O+H]+(partner_ID=208;adduct=[M+H]+;m/z=531.22188),
177,7520000.0,2700000.0,808.31154,12.1323,true,140221_ME_14_16.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_LF420101_4.mzML,4.0,,,,,[M+Na]+(partner_ID=178;adduct=[M+H]+;m/z=786.33171),
178,94070000.0,26230000.0,786.33171,12.1372,true,140221_ME_14_16.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_LF420101_4.mzML,4.0,,34.0,0.0,,[M+H]+(partner_ID=177;adduct=[M+Na]+;m/z=808.31154)|[M+H]+(partner_ID=210;adduct=[M+1+H]+;m/z=787.33246),
179,9827000.0,1885000.0,703.29064,12.0658,true,140221_ME_14_14.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_12.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,8.0,,0.0,0.0,,[M+H]+(partner_ID=227;adduct=[M+H2O+H]+;m/z=721.30372)|[M+H]+(partner_ID=217;adduct=[M+H2O+H]+;m/z=721.30466),'euphodendroidin L'(score=0.8226;algorithm=ms2query;diff_mz=62.0194)
180,1439000.0,284100.0,716.36496,12.1142,false,,,,,,,,
181,21860000.0,4887000.0,819.30699,12.0621,true,140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_13.mzML|140221_ME_14_14.mzML|140221_LF420101_4.mzML|140221_ME_14_16.mzML,6.0,,,,,[2M+H]+(partner_ID=184;adduct=[M+2H]2+;m/z=410.15816),
182,674400.0,132800.0,629.25539,12.1574,false,,,,,,,,
183,1434000.0,486600.0,439.21082,12.174,false,,,,,,,,
184,20840000.0,4896000.0,410.15816,12.1635,true,140221_ME_14_17.mzML|140221_LF420101_4.mzML,2.0,,35.0,0.0,,[M+H]+(partner_ID=151;adduct=[M+4+H]+;m/z=414.17127)|[M+2H]2+(partner_ID=181;adduct=[2M+H]+;m/z=819.30699),
185,3912000.0,1365000.0,517.24073,12.1278,true,140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,7.0,,,,,,
186,51300000.0,11680000.0,802.32695,12.077,true,140221_ME_14_17.mzML|140221_ME_14_16.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_LF420101_4.mzML,5.0,,0.0,0.0,,[M+H]+(partner_ID=187;adduct=[M+Na]+;m/z=824.3094),'Verteporfin (Visudyne)'(score=0.8226;algorithm=ms2query;diff_mz=83.019)
187,5213000.0,1110000.0,824.3094,12.101,true,140221_ME_14_16.mzML|140221_ME_14_14.mzML|140221_ME_14_17.mzML|140221_LF420101_4.mzML,4.0,,,,,[M+Na]+(partner_ID=186;adduct=[M+H]+;m/z=802.32695)|[M+Na]+(partner_ID=157;adduct=[M+H]+;m/z=802.32538),
188,2872000.0,969600.0,471.20077,12.1989,true,140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_13.mzML|140221_ME_14_14.mzML|140221_LF420101_4.mzML|140221_ME_14_16.mzML,6.0,,,,,[M+H]+(partner_ID=213;adduct=[M+H2O+H]+;m/z=489.21236),
189,4045000.0,1537000.0,784.37641,12.1292,true,140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_13.mzML|140221_ME_14_14.mzML|140221_LF420101_4.mzML|140221_ME_14_16.mzML,6.0,,,,,,
190,3739000.0,1328000.0,369.16958,12.2008,true,140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,7.0,,,,,,
191,448700.0,131300.0,601.26208,12.159,false,,,,,,,,
192,1530000.0,553800.0,829.28321,12.171,true,140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_13.mzML|140221_ME_14_14.mzML|140221_LF420101_4.mzML|140221_ME_14_16.mzML,6.0,,,,,,
193,40860000.0,15430000.0,577.265,12.192,true,140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,7.0,,0.0,0.0,,[M+H2O+H]+(partner_ID=199;adduct=[M+H]+;m/z=559.25101)|[M+H]+(partner_ID=290;adduct=[M+2+H]+;m/z=579.27751)|[M+H]+(partner_ID=283;adduct=[M+3+H]+;m/z=580.2835),"'3,5,7,8,15-pentaacetoxy-2-hydroxy-9,14-dioxojatropha-6(17),11E-diene'(score=0.7064;algorithm=ms2query;diff_mz=53.969)"
194,492100.0,152300.0,837.29248,12.1329,false,,,,,,,,
195,1117000.0,326000.0,351.15779,12.1571,false,,,,,,,,
196,14810000.0,5053000.0,756.34188,12.161,true,140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,7.0,,,,,[M+H]+(partner_ID=219;adduct=[M+1+H]+;m/z=757.34768),
197,60100000.0,23390000.0,619.27176,12.1779,true,140221_ME_14_14.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_12.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,8.0,,0.0,0.0,,[M+H]+(partner_ID=303;adduct=[M+4+H]+;m/z=623.28398)|[M+H]+(partner_ID=205;adduct=[M+H2O+H]+;m/z=637.28603),"'(1bS,4aR,7bS,8R,9R,9aS)-4a,7b-Dihydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-9a-[(2-methylbutanoyl)oxy]-5-oxo-1a,1b,4,4a,5,7a,7b,8,9,9a-decahydro-1H-cyclopropa[3,4]benzo[1,2-e]azulen-9-yl (2E)-2-methyl-2-butenoate'(score=0.8626;algorithm=ms2query;diff_mz=65.9948)"
198,4006000.0,794000.0,164.18169,12.1976,true,140221_ME_14_15.mzML|140221_ME_14_13.mzML|140221_ME_14_14.mzML|140221_LF420101_4.mzML,4.0,,,,,,
199,12990000.0,4904000.0,559.25101,12.2097,true,140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,7.0,,,,,[M+H]+(partner_ID=193;adduct=[M+H2O+H]+;m/z=577.265),
200,23320000.0,5074000.0,796.34954,12.2474,true,140221_ME_14_17.mzML|140221_ME_14_16.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_LF420101_4.mzML,5.0,,,,,[M+Na]+(partner_ID=212;adduct=[M+H]+;m/z=774.36944),
201,385900.0,119800.0,387.17903,12.1556,false,,,,,,,,
202,3271000.0,1116000.0,777.27218,12.1835,true,140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,7.0,,,,,,
203,69650000.0,27760000.0,761.29919,12.1661,true,140221_ME_14_5.mzML|140221_ME_14_12.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,9.0,,0.0,0.0,,[M+Na]+(partner_ID=254;adduct=[M+H]+;m/z=739.31792)|[M+H]+(partner_ID=222;adduct=[M+1+H]+;m/z=762.30398)|[M+H]+(partner_ID=223;adduct=[M+2+H]+;m/z=763.30898)|[M+H]+(partner_ID=231;adduct=[M+1+H]+;m/z=762.30667),'terracinolide C'(score=0.9474;algorithm=ms2query;diff_mz=0.0002)
204,31730000.0,13320000.0,679.29344,12.2076,true,140221_ME_14_14.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_12.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,8.0,,0.0,0.0,,[M+H]+(partner_ID=218;adduct=[M+1+H]+;m/z=680.29726)|[M+1+H]+(partner_ID=253;adduct=[M+H]+;m/z=678.2875)|[M+1+H]+(partner_ID=243;adduct=[M+H]+;m/z=678.28745)|[M+H]+(partner_ID=249;adduct=[M+4+H]+;m/z=683.3037)|[M+H]+(partner_ID=295;adduct=[M+4+H]+;m/z=683.30364),"'5,15-O-diacetyl-14-O-benzoyl-7-O-nicotinyl-3-O-propanoylmyrsinol'(score=0.8226;algorithm=ms2query;diff_mz=58.9956)"
205,1635000.0,541300.0,637.28603,12.2509,true,140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_13.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,7.0,,,,,[M+H2O+H]+(partner_ID=197;adduct=[M+H]+;m/z=619.27176)|[M+H]+(partner_ID=228;adduct=[M+4+H]+;m/z=641.2949)|[M+H]+(partner_ID=220;adduct=[M+4+H]+;m/z=641.29481)|[M+H]+(partner_ID=246;adduct=[M+4+H]+;m/z=641.29339),
206,1388000.0,428600.0,411.17933,12.1388,false,,,,,,,,
207,540600.0,135800.0,461.21695,12.1835,false,,,,,,,,
208,3066000.0,1155000.0,531.22188,12.1364,true,140221_ME_14_8.mzML|140221_ME_14_6.mzML|140221_ME_14_7.mzML|140221_ME_14_13.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_LF420101_4.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,9.0,,,,,[M+H]+(partner_ID=176;adduct=[M+H2O+H]+;m/z=549.23264),
209,1138000.0,386000.0,499.23082,12.1776,false,,,,,,,,
